제조사,제품명,신고번호,등록일,유통기한,기능성
동서바이오팜(주),파워락프로바이오틱스,20040017025488,20190129,제조일로부터 24개월,"[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
농업회사법인(주)힐링팜,파워레드진생,2009001600130,20180327,제조일로부터 24개월,"①면역력 증진에 도움을 줄 수 있음
②피로개선에 도움을 줄 수 있음
③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음,④기억력 개선에 도움을 줄 수 있음
⑤항산화에 도움을 줄 수 있음"
동서바이오팜(주) 안성공장,파워로얄프리미엄,20220011370188,20241022,제조일로부터 24개월,항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
동서바이오팜(주) 안성공장,파워로얄프리미엄 플러스,20220011370189,20241023,제조일로부터 24개월,항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
동서바이오팜(주) 안성공장,파워로얄프리미엄 플러스(전량수출용),20220011370177,20240905,제조일로부터 36개월,항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
동서바이오팜(주) 안성공장,파워로얄프리미엄(전량수출용),20220011370178,20240905,제조일로부터 36개월,항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
(주)알피바이오,파워루테인7,20040017006554,20160609,제조일로부터 24개월,"①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줌"
대원헬스케어 주식회사 2공장,파워루테인A,20172880193117,20221021,제조일로부터 24개월까지,"노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요"
(주)오투바이오,파워루테인액트,20130020008118,20180809,제조일로부터 24개월,"①노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줌

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①유해산소로부터 세포를 보호하는데 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요"
우리바이오(주),파워루테인액트(POWER LUTEIN ACT),2019000948356,20200224,제조일로부터 24개월,"노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①유해산소로부터 세포를 보호하는데 필요"
주식회사 노바렉스,파워맥스,200400200082197,20201006,제조일로부터 2년,"①유해산소로부터 세포를 보호하는데 필요
①지구력 증진에 도움을 줄 수 있음
①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
①정상적인 면역기능에 필요②정상적인 세포분열에 필요
①체내 에너지 생성에 필요
①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
우리바이오(주),파워맥스 쏘팔메토 골드,20190009483362,20230110,제조일로부터 24개월까지,"①전립선 건강의 유지에 도움을 줄 수 있음
①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
(주)한풍네이처팜,파워맥스 크레아틴 3000,20120019007883,20240103,제조일로부터 24개월까지,[크레아틴] 근력 운동 시에 운동수행능력 향상에 도움을 줄 수 있음
엔피케이(주),파워맨(수출용),20100019004887,20190424,제조일로부터 24개월,"[옥타코사놀 함유 유지] ①지구력 증진에 도움을 줄 수 있음

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
(주)한국씨엔에스팜,파워맨-옥타코사놀·플러스,200400200072917,20230105,제조일로부터 24개월까지,"[쏘팔메토열매추출물] 전립선 건강의 유지에 도움을 줄 수 있음
[옥타코사놀함유유지] 지구력 증진에 도움을 줄 수 있음
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요/혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신] 체내 에너지 생성에 필요
[아연] 정상적인 면역기능에 필요/정상적인 세포분열에 필요"
(주)유유헬스케어,파워멀티비타민,20040015107253,20150522,2년,"
①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
①탄수화물과 에너지 대사에 필요
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
①유해산소로부터 세포를 보호하는데 필요
①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
엔피케이(주),파워멀티비타민앤미네랄(수출용),20100019004181,20150522,제조일로부터 24개월,"[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[나이아신]①체내 에너지 생성에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
"
(주)한풍네이처팜,파워멀티칸-5,2012001900744,20150522,제조일로부터 24개월,"① 간 건강에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음"
(주)한풍네이처팜,파워메토F,2012001900720,20150522,제조일로부터 24개월,"[쏘팔메토열매추출물 제품]전립선 건강의 유지에 도움을 줄 수 있음.
[홍삼제품]①면역력증진에도움을줄수있음②피로개선에도움을줄수있음③혈소판응집억제를통한혈액흐름에도움을줄수있음④기억력개선에도움을줄수있음⑤항산화에도움을줄수있음

 "
(주)한풍네이처팜,파워메토플러스,20120019007190,20161025,제조일로부터 24개월,"전립선 건강의 유지에 도움을 줄 수 있음.

①지구력 증진에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①유해산소로부터 세포를 보호하는데 필요"
(주)비오팜,파워미네랄,20040017021433,20150522,제조일로부터 24개월,"[구리]①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
"
주식회사 코스팜,파워믹스,20172880236251,20231115,제조일로부터 24개월,"[베타카로틴]
1) 어두운 곳에서 시각 적응을 위해 필요
2) 피부와 점막을 형성하고 기능을 유지하는데 필요
3) 상피세포의 성장과 발달에 필요

[비타민B1]
1) 탄수화물과 에너지 대사에 필요

[비타민B2]
1) 체내 에너지 생성에 필요

[나이아신]
1) 체내 에너지 생성에 필요

[판토텐산]
1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민B6]
1) 단백질 및 아미노산 이용에 필요
2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[엽산]
1) 세포와 혈액생성에 필요
2) 태아 신경관의 정상 발달에 필요
3) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민B12]
1) 정상적인 엽산 대사에 필요

[비오틴]
1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민C]
1) 결합조직 형성과 기능유지에 필요
2) 철의 흡수에 필요
3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민E]
1) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[아연]
1) 정상적인 면역기능에 필요
2) 정상적인 세포분열에 필요

[셀렌]
1) 유해산소로부터 세포를 보호하는데 필요"
코스맥스바이오(주),파워바이탈,200400200023069,20211201,제조일로부터 2년,지구력 증진에 도움을 줄 수 있음.
동서바이오팜(주),"파워벨셀렌효모 플러스 비타민B1, B2, 망간, 아연",20040017025445,20171127,제조일로부터 24개월,"셀레늄 : ①유해산소로부터 세포를 보호하는데 필요

아연 : ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

망간 : ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

비타민B1 : ①탄수화물과 에너지 대사에 필요

비타민B2 : ①체내 에너지 생성에 필요"
주식회사 노바렉스,파워부스터Ⅰ,200400200082999,20240827,제조일로부터 24개월,"[비타민C] 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신] 체내 에너지 생성에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[비타민B12] 정상적인 엽산 대사에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[엽산] 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
주식회사 노바렉스,파워부스터Ⅱ,200400200083017,20240924,제조일로부터 24개월,"[비타민C] 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신] 체내 에너지 생성에 필요
[비타민B12] 정상적인 엽산 대사에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비오틴B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[엽산] 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
풀무원건강생활(주),파워브레인,20040020001408,20230530,24개월,"(국문) 노화로 인해 감소된 인지기능 개선에 도움을 줄 수 있음
(영문) May help to improve cognitive function affected by  aging


①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
(주)유니쎌팜,파워브이,20040020028179,20150522,24개월,"[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
"
코스맥스바이오(주),파워비타민D,200400200021298,20150522,제조일로부터 2년.,"[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
"
광동제약주식회사,파워샷,20040017010128,20150522,제조일로부터18개월까지,"[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
"
맥널티바이오(주),파워쉐이크 더블웨이,201800124662,20200210,제조일로부터 24개월까지,"①근육, 결합조직 등 신체조직의 구성성분②효소, 호르몬, 항체의 구성에 필요③체내 필수 영양성분이나 활성물질의 운반과 저장에 필요④체액, 산-염기의 균형 유지에 필요⑤에너지, 포도당, 지질의 합성에 필요"
(주)한풍네이처팜,파워스트롱엑스,20120019007300,20190531,제조일로부터 18개월까지 ,"남성의 갱년기 건강에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
(주)한풍네이처팜,파워썸,20120019007205,20170324,제조일로부터 24개월,"①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
대원헬스케어 주식회사 2공장,파워쏘팔메토,2017288019361,20220810,제조일로부터 24개월까지,"①전립선 건강의 유지에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
우리바이오(주),파워쏘팔메토 옥타코사놀,20190009483144,20210429,제조일로부터 24개월까지,"[쏘팔메토 열매 추출물] ①전립선 건강의 유지에 도움을 줄 수 있음

①지구력 증진에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[비타민 E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
(주)화인내츄럴,파워아르샷맥스,20040015094160,20200515,제조일로부터 24개월까지,"[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[마그네슘]①에너지 이용에 필요②신경과 근육 기능 유지에 필요"
(주)서흥,파워액티브 오이오이프로젝트,20040020006409,20150522,제조일로부터 24개월,"
①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요"
한국네츄럴팜,파워업 POWERUP,20110018024165,20240909,24개월,①근력 운동 시에 운동수행능력 향상에 도움을 줄 수 있음
우리바이오(주),파워업 리포좀 비타민C,20190009483353,20221222,제조일로부터 24개월까지,[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
(주)알피바이오,파워업 밀크씨슬,200400170061442,20220408,제조일로부터 24개월,"[밀크씨슬추출물] ① 간 건강에 도움을 줄 수 있음

[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[망간] ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

[비오틴] (1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[판토텐산] (1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민B1] (1) 탄수화물과 에너지 대사에 필요

[비타민B2] (1) 체내 에너지 생성에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
주식회사 코스팜,파워업 밀크씨슬,20172880236267,20240118,제조일로부터 24개월,"[밀크씨슬추출물] 
1) 간 건강에 도움을 줄 수 있음

[아연]
1) 정상적인 면역기능에 필요
2) 정상적인 세포분열에 필요

[망간]
1) 뼈 형성에 필요
2) 에너지 이용에 필요
3) 유해산소로부터 세포를 보호하는데 필요

[비오틴]
1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[판토텐산]
1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민B1]
1) 탄수화물과 에너지 대사에 필요

[비타민B2]
1) 체내 에너지 생성에 필요

[비타민B6]
1) 단백질 및 아미노산 이용에 필요
2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민E]
1) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
(주)한풍네이처팜,파워업 아연 프리미엄 플러스,20120019007767,20230607,제조일로부터 24개월까지,"[비타민C] 결합조직 형성과 기능유지에 필요 / 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요
[나이아신] 체내 에너지 생성에 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민K] 정상적인 혈액응고에 필요 / 뼈의 구성에 필요
[비타민B2] 체내 에너지 생성에 필요
[엽산] 세포와 혈액생성에 필요 / 태아 신경관의 정상 발달에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요		
"
코스맥스엔비티(주),파워업 유산균,200700170352508,20230821,제조일로부터 18개월,"[Lactiplantibacillus plantarum TWK10 프로바이오틱스(제2022-32호)]
(국문)운동수행능력 향상에 도움을 줄 수 있음 
(영문) May help to improve endurance of exercise performance capability

[프로바이오틱스]
유산균 증식 및 유해균 억제 • 배변활동 원활 • 장건강에 도움을 줄 수 있음

[판토텐산]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[셀레늄(또는 셀렌)]
유해산소로부터 세포를 보호하는데 필요"
한국바이오팜(주)에이치피,파워업 칼맥-디,20040020046480,20151021,제조일로부터 24개월,"①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
주식회사 노바렉스,파워업 크레아틴 3000,200400200082674,20230306,제조일로부터 24개월,①근력 운동 시에 운동수행능력 향상에 도움을 줄 수 있음
한국바이오팜(주)에이치피,파워업글루코사민,20040020046421,20150522,24개월,①관절 및 연골 건강에 도움
풀무원건강생활(주),파워업단백업,20040020001403,20230306,18 개월,"①근육, 결합조직 등 신체조직의 구성성분②효소, 호르몬, 항체의 구성에 필요③체내 필수 영양성분이나 활성물질의 운반과 저장에 필요④체액, 산-염기의 균형 유지에 필요⑤에너지, 포도당, 지질의 합성에 필요

①근력 운동 시에 운동수행능력 향상에 도움을 줄 수 있음

①에너지 이용에 필요②신경과 근육 기능 유지에 필요"
(주)허브큐어,파워업쏘팔메토플러스,2004001516289,20150522,24개월,"[쏘팔메토열매추출물 제품]전립선 건강의 유지에 도움을 줄 수 있음.
[옥타코사놀함유유지 제품]①지구력 증진
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
쏘팔메토열매추출물 : 전립선 건강의 유지에 도움을 줄 수 있음
옥타코사놀 : 지구력 증진
비타민E : 유해산소로부터 세포를 보호하는데 필요
아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요쏘팔메토열매추출물 : 전립선 건강의 유지에 도움을 줄 수 있음
옥타코사놀 : 지구력 증진
비타민E : 유해산소로부터 세포를 보호하는데 필요
아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요"
한국바이오팜(주)에이치피,파워업칼슘앤마그네슘,20040020046422,20150522,24개월,"[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④청년기 이전에 적절한 운동과 건강한 식습관을 유지하면서 충분한 칼슘을 섭취하면 향후 골다공증발생의 위험을 감소시킬 수 있음
[마그네슘]①에너지 이용에 필요②신경과 근육 기능 유지에 필요"
스포츠바이오텍,파워에너지 프로틴,2014002002614,20180830,제조일로부터 24개월,"①근육, 결합조직 등 신체조직의 구성성분②효소, 호르몬, 항체의 구성에 필요③체내 필수 영양성분이나 활성물질의 운반과 저장에 필요④체액, 산-염기의 균형 유지에 필요⑤에너지, 포도당, 지질의 합성에 필요"
주식회사 이수바이오,파워에너지샷,20130017122103,20220621,제조일로부터 2년까지,"[비타민 B1] 탄수화물과 에너지 대사에 필요
[비타민 B2] 체내 에너지 생성에 필요
[비타민 B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민 B12] 정상적인 엽산 대사에 필요
[비타민 C] 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[셀레늄] 유해산소로부터 세포를 보호하는데 필요"
주식회사한미양행,파워예스정,200400150831728,20220712,제조일로부터 24개월까지,"(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
코스맥스엔비티(주),파워오메가-3 Powder omega-3 (전량수출용),200700170351190,20181122,제조일로부터 36개월,①혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
코스맥스바이오(주),파워오메가-3골드,200400200021307,20150522,제조일로부터 2년.,"[오메가-3지방산함유유지 제품]①혈중 중성지질 개선에 도움을 줄 수 있음 ②혈행개선에 도움을 줄 수 있음
"
(주)서흥,파워오메가3,20040020006540,20150522,제조일로부터 24개월,"
①혈중 중성지질 개선②혈행개선"
코스맥스바이오(주),파워오메가3밸런스,200400200022286,20181228,제조일로부터 2년.,"1) EPA 및 DHA 함유 유지 : 혈중 중성지질 개선 · 혈행 개선 · 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음.
2) 비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
에스에스바이오팜(주),파워옥타,20160012278128,20210720,제조일로부터 24개월,"①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

-산화·환원 효소의 활성에 필요

①지구력 증진에 도움을 줄 수 있음"
에스에스바이오팜(주),파워옥타(수출용),2016001227894,20200205,제조일로부터 36개월,"①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①지구력 증진에 도움을 줄 수 있음

①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요"
(주)한풍네이처팜,파워온,20120019007408,20210629,제조일로부터 24개월까지,"비타민B1 : 탄수화물과 에너지 대사에 필요
비타민B2 : 체내 에너지 생성에 필요
비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비타민B12 : 정상적인 엽산 대사에 필요
나이아신 : 체내 에너지 생성에 필요
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요 
엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
(주)비티진,파워웰리버 진,2004002003043,20150522,2년,"[밀크씨슬(카르두스 마리아누스) 추출물 제품]① 간 건강에 도움을 줄 수 있음
[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
"
광동헬스바이오(주) 2공장,파워유닉스 MSM,20040020014813,20150522,24개월,"[디메틸설폰(Methyl sulfonylmethane, MSM) 제품]① 관절 및 연골건강에 도움을 줄 수 있음
"
(주)파시코,파워유산균프로틴,2004001520146,20150522,24개월,"[단백질]①근육, 결합조직 등 신체조직의 구성성분②효소, 호르몬, 항체의 구성에 필요③체내 필수 영양성분이나 활성물질의 운반과 저장에 필요④체액, 산-염기의 균형 유지에 필요⑤에너지, 포도당, 지질의 합성에 필요
[프로바이오틱스 제품]①유익한 유산균 증식②유해균 억제 또는 배변활동 원활
[단백질]①근육, 결합조직 등 신체조직의 구성성분②효소, 호르몬, 항체의 구성에 필요③체내 필수 영양성분이나 활성물질의 운반과 저장에 필요④체액, 산-염기의 균형 유지에 필요⑤에너지, 포도당, 지질의 합성에 필요
[프로바이오틱스 제품]①유익한 유산균 증식②유해균 억제 또는 배변활동 원활
[단백질]①근육, 결합조직 등 신체조직의 구성성분②효소, 호르몬, 항체의 구성에 필요③체내 필수 영양성분이나 활성물질의 운반과 저장에 필요④체액, 산-염기의 균형 유지에 필요⑤에너지, 포도당, 지질의 합성에 필요
[프로바이오틱스 제품]①유익한 유산균 증식②유해균 억제 또는 배변활동 원활
"
엠에스바이오텍(주),파워지세븐,20040020020248,20150522,제조일로 24개월까지,"[옥타코사놀함유유지 제품]①지구력 증진
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[요오드]①갑상선 호르몬의 합성에 필요②에너지 생성에 필요③신경발달에 필요
[아연]①정상적인 면역기능에 필요② 정상적인 세포분열에 필요
 "
(주)다정,파워진캡,2004002003651,20150522,24개월,[홍삼제품]①면역력 증진②피로개선③혈소판 응집 억제를 통한 혈액흐름④기억력 개선⑤항산화에 도움을 줄 수 있음
(주)다정,파워진캡골드,2004002003691,20150522,36개월,[홍삼제품]①면역력 증진②피로개선③혈소판 응집 억제를 통한 혈액흐름④기억력 개선⑤항산화에 도움을 줄 수 있음
코스맥스바이오(주),파워카보컷,200400200022888,20210510,제조일로부터 2년.," 1) 바나바잎추출물 : 식후 혈당상승 억제에 도움을 줄 수 있음.
 2) 가르시니아캄보지아추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음.
 3) 비타민B1 : 탄수화물과 에너지 대사에 필요.
 4) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요."
코스맥스엔비티(주),파워칼로리락 앤 컷,200700170351409,20191106,24개월,"[시서스추출물(제2018-14호)]
- 체지방 감소에 도움을 줄 수 있음 (생리활성기능)"
주식회사 노바렉스,파워칼마디K2,200400200083091,20250204,제조일로부터 24개월,"[칼슘] 뼈와 치아 형성에 필요, 신경과 근육 기능 유지에 필요, 정상적인 혈액응고에 필요, 골다공증 발생 위험 감소에 도움을 줌
[마그네슘] 에너지 이용에 필요, 신경과 근육 기능 유지에 필요
[비타민K] 정상적인 혈액응고에 필요, 뼈의 구성에 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
[망간] 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요"
우리바이오(주),파워케어 눈건강 비타민A,20190009483417,20230605,제조일로부터 24개월,①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
