제조사,제품명,신고번호,등록일,유통기한,기능성
(주)유니쎌팜,프라임 쏘팔메토 스페셜,20040020028470,20181108,24개월,"[쏘팔메토열매추출물]
①전립선 건강의 유지에 도움을 줄 수 있음
[비타민B2]
①체내 에너지 생성에 필요
[비타민E]
①유해산소로부터 세포를 보호하는데 필요
[아연]
①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
(주)에스엘에스,프라임 엠에스엠 플러스,20040017062141,20201208,제조일로부터 24개월까지,"[엠에스엠(MSM)] ① 관절 및 연골건강에 도움을 줄 수 있음

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
(주)에스엘에스,프라임 종합비타민미네랄 플러스,2004001706294,20170223,제조일로부터 24개월 까지,"[비타민A] 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요 
[비타민B2] 체내 에너지 생성에 필요 
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 
[비타민B12] 정상적인 엽산 대사에 필요 
[비타민C] 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌 
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신] 체내 에너지 생성에 필요 
[몰리브덴] 산화·환원 효소의 활성에 필요 
[엽산] 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요 
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요 
[망간] 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여"
대원헬스케어 주식회사 2공장,프라임 징코 플러스,2017288019365,20220810,제조일로부터 24개월까지,"은행잎 추출물 - 기억력 개선·혈행 개선에 도움을 줄 수 있음

셀레늄(셀렌) - 유해산소로부터 세포를 보호하는데 필요

나이아신 - 체내 에너지 생성에 필요

철 - ①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

판토텐산 - (1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

아연 - ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

망간 - ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

비타민B6 - ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

비타민B2 - (1) 체내 에너지 생성에 필요

구리 - ①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

비타민B1 - (1) 탄수화물과 에너지 대사에 필요"
(주)비오팜,프라임 징코플러스 알파 스페셜,20040017021645,20161207,제조일로부터 24개월,"[은행잎 추출물]①기억력 개선에 도움을 줄 수 있음 ②혈행 개선에 도움을 줄 수 있음

[나이아신]①체내 에너지 생성에 필요

[비타민B2]①체내 에너지 생성에 필요

[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민E]①유해산소로부터 세포를 보호하는데 필요

[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[셀렌]①유해산소로부터 세포를 보호하는데 필요

[철]①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요"
(주)허브큐어,프라임 칼슘 마그네슘 아연 비타민D 스페셜,20040015162215,20180508,제조일로부터 2년까지,"칼슘-①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

비타민D - ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

마그네슘 -①에너지 이용에 필요②신경과 근육 기능 유지에 필요

아연 - ①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
(주)에스엘에스,프라임 칼슘마그네슘비타민D아연,20040017062108,20190117,제조일로부터 24개월,"[칼슘] ①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

[마그네슘] ①에너지 이용에 필요②신경과 근육 기능 유지에 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
엔피케이(주),프라임 포뮬러,201000190041383,20240418,24개월,"[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[셀렌]①유해산소로부터 세포를 보호하는데 필요"
(주)한풍네이처팜,프라임 포스파티딜세린PS,20120019007919,20240328,제조일로부터 24개월까지,"[포스파티딜세린] 노화로 인해 저하된 인지력 개선, 자외선에 의한 피부 손상으로부터 피부 건강 유지, 피부보습에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요"
엠에스바이오텍(주),프라임 프리바이오틱스 스페셜,20040020020711,20210128,제조일로부터 24개월,"* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 프락토올리고당
① 장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음"
(주)에스엘에스,프라임 프리바이오틱스 프락토올리고당,20040017062107,20190117,제조일로부터 24개월,"[프락토올리고당] ① 장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[셀레늄 또는 셀렌] ①유해산소로부터 세포를 보호하는데 필요"
(주)한풍네이처팜,프라임 활력 라이코펜,20120019007924,20240404,제조일로부터 24개월까지,"[토마토추출물] 항산화에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요"
(주)유니쎌팜,프라임골드,20040020028239,20150522,24개월,"[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[마그네슘]①에너지 이용에 필요②신경과 근육 기능 유지에 필요
"
(주)알피바이오,프레밀 츄어블 정,20040017006983,20200828,제조일로부터 24개월,"[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
동서바이오팜(주),프레비앙 프리미엄 프로바이오틱스 우먼,20040017025490,20190320,제조일로부터 24개월,"[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
코스맥스바이오(주),프렌·디 포르테,200400200022885,20210504,제조일로부터 2년.,"1) 비타민 D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌.
2) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요."
(주)서흥헬스케어,프렌치 이뮨 에키네시아,20130020024318,20230825,제조일로부터 18개월,"에키네시아추출물 : (국문) 면역기능 증진에 도움을 줄 수 있음, (영문) May help to improve immune function
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요
비타민E : (1) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
셀레늄 : (1) 유해산소로부터 세포를 보호하는데 필요
나이아신 : (1) 체내 에너지 생성에 필요
비타민B6 : (1) 단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비타민B1 : (1) 탄수화물과 에너지 대사에 필요
비타민B2 : (1) 체내 에너지 생성에 필요"
(주)서흥헬스케어,프렌치 이뮨 에키네시아 스틱,20130020024402,20240517,제조일로부터 18개월,"에키네시아추출물 : (국문) 면역기능 증진에 도움을 줄 수 있음, (영문) May help to improve immune function
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요
셀레늄 : (1) 유해산소로부터 세포를 보호하는데 필요
나이아신 : (1) 체내 에너지 생성에 필요
비타민B6 : (1) 단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비타민B1 : (1) 탄수화물과 에너지 대사에 필요
비타민B2 : (1) 체내 에너지 생성에 필요"
엠에스바이오텍(주),프로 바이오틱스+아연,20040020020675,20201214,제조일로부터 18개월,"* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음"
(주)유유헬스케어,프로 이뮨 케어,200400151071125,20231127,제조일로부터 24개월 ,"[프로폴리스추출물] 항산화에 도움을 줄 수 있음
[비타민C] 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요"
코스맥스엔비티(주),프로&프리바이오틱스,200700170352064,20220316,제조일로부터 18개월,"[프로바이오틱스] 
유산균 증식 및 유해균 억제 • 배변활동 원활 • 장건강에 도움을 줄 수 있음
[프락토올리고당]
장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음
[아연]
①정상적인 면역기능에 필요
②정상적인 세포분열에 필요
[판토텐산]
(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
(주)서흥,프로&프리바이오틱스 알파,200400200061568,20201030,제조일부터 18개월,"프로바이오틱스 : (1) 유산균 증식 및 유해균 억제에 도움을 줄 수 있음 (2) 배변활동 원활에 도움을 줄 수 있음 (3) 장 건강에 도움을 줄 수 있음

셀렌 : ①유해산소로부터 세포를 보호하는데 필요

아연 : ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

프락토올리고당 : 장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음"
이앤에스(주),프로&프리바이오틱스 액티브,20120017002230,20240315,18 개월,"[프락토올리고당] 장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음

[프로바이오틱스] 유산균 증식 및 유해균 억제·배변활동 원활·장 건강에 도움을 줄 수 있음

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
한국네츄럴팜,프로게이너 멀티비타민,2011001802461,20150522,2년,"[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]①정상적인 엽산 대사에 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민K]①정상적인 혈액응고에 필요②뼈의 구성에 필요
[나이아신]①체내 에너지 생성에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
"
한국네츄럴팜,프로게이너 지엠에이(PROGAINER ZMA),2011001802458,20150522,2년,"[마그네슘]①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
"
주식회사 상상바이오,프로디씨,20200016052186,20240305,제조일로부터 24개월까지,"[프로폴리스추출물] ① 항산화에 도움을 줄 수 있음
[아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요
[비타민C] ① 결합조직 형성과 기능유지에 필요 ② 철의 흡수에 필요 ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민D] ① 칼슘과 인이 흡수되고 이용되는데 필요 ② 뼈의 형성과 유지에 필요 ③ 골다공증발생 위험 감소에 도움을 줌"
(주)메디바이오랩,프로락 메가 제이엔,2017278206843,20200224,제조일로부터 36개월,"프로폴리스- ①항산화에 도움을 줄 수 있음

비타민C- ①결합조직 형성과 기능유지에 필요 ②철의 흡수에 필요 ③ 항산화 작용을 하여  유해산소로부터 세포를 보호하는데 필요

칼슘- ①뼈와 치아 형성에 필요 ②신경과 근육 기능 유지에 필요 ③정상적인 혈액응고에 필요 ④골다공증발생 위험 감소에 도움을 줌

아연- ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요

셀레늄(셀렌)- ①유해산소로부터 세포를 보호하는데 필요"
주식회사웰파인,프로면역시럽,20130015151107,20240502,제조일로부터 24개월,"(1) 구강에서의 항균작용에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요,프로폴리스추출물 – 항산화·구강에서의 항균작용에 도움을 줄 수 있음
아연 - 정상적인 면역기능에 필요, 정상적인 세포분열에 필요 "
(주)한국씨엔에스팜,프로미즈텐,200400200072927,20230210,제조일로부터 24개월,"[MS-10 엉겅퀴등복합추출물] 갱년기 여성건강에 도움을 줄 수 있음
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[나이아신] 체내 에너지 생성에 필요
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
"
(주)씨티씨바이오,프로바+,20040017059301,20241129,제조일로부터 18개월,"[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음

[셀레늄] 유해산소로부터 세포를 보호하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
동서바이오팜(주),프로바이오 생유산균 맥스,20040017025653,20220302,제조일로부터 24개월까지까지,"[프로바이오틱스]유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음

[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
엠에스바이오텍(주),프로바이오 생유산균골드 더블업,200400200201037,20220727,제조일로부터 24개월,"비타민 B1
탄수화물과 에너지 대사에 필요

비타민 B2
체내 에너지 생성에 필요

비타민B6
1. 단백질 및 아미노산 이용에 필요
2. 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

아연
1. 정상적인 면역기능에 필요
2. 정상적인 세포분열에 필요

프로바이오틱스
유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음"
엠에스바이오텍(주),프로바이오 징크셀,20040020020680,20201217,제조일로부터 18개월,"* 셀레늄(or 셀렌)
① 유해산소로부터 세포를 보호하는데 필요

* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음"
코스맥스엔비티(주),프로바이오 피부 건강 유산균,200700170351976,20211124,제조일로부터 18개월,"[Lactobacillus sakei Probio65(제2013-17호)]
면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음(생리활성기능 2등금)
[프로바이오틱스]
유산균 증식 및 유해균 억제 • 배변활동 원활 • 장건강에 도움을 줄 수 있음
[아연]
①정상적인 면역기능에 필요
②정상적인 세포분열에 필요
[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요
②뼈의 형성과 유지에 필요
③골다공증발생 위험 감소에 도움을 줌
[셀렌]
①유해산소로부터 세포를 보호하는데 필요
[비오틴]
(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
코스맥스엔비티(주),프로바이오 피부 뷰티 유산균,200700170351977,20211124,제조일로부터 18개월,"[Lactobacillus sakei Probio65(제2013-17호)]
면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음(생리활성기능 2등금)
[프로바이오틱스]
유산균 증식 및 유해균 억제 • 배변활동 원활 • 장건강에 도움을 줄 수 있음
[아연]
①정상적인 면역기능에 필요
②정상적인 세포분열에 필요
[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요
②뼈의 형성과 유지에 필요
③골다공증발생 위험 감소에 도움을 줌
[셀레늄(또는 셀렌)]
①유해산소로부터 세포를 보호하는데 필요
[비오틴]
(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
주식회사 상상바이오,프로바이오락토비,20200016052259,20250110,제조일로부터 24개월까지,"[프로바이오틱스] ① 유산균 증식 및 유해균 억제 ･ 배변활동 원활 ･ 장 건강에 도움을 줄 수 있음
[아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요"
(주)한풍네이처팜,프로바이오멀티비타민,20120019007117,20150522,제조일로부터 24개월,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
"
(주)비피도,프로바이오베베,20040015070176,20150522,제조일로부터 18개월까지,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음 
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
"
주식회사 다원바이오텍,프로바이오캡 100억마리 유산균,2004001704662,20150522,제조일로부터 24개월,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
"
엠에스바이오텍(주),프로바이오캡착한유산균,20040020020363,20150522,제조일로부터 24개월,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
"
엠에스바이오텍(주),프로바이오캡착한유산균3,20040020020341,20150522,제조일로부터 24개월,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
"
(주)케이지앤에프,프로바이오틱스,20040016020103,20150522,제조일로부터 24개월,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
"
(주)오투바이오,프로바이오틱스,2013002000837,20150522,24개월,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
"
(주)알피바이오,프로바이오틱스,200400170061691,20240112,제조일로부터 18개월,"[프로바이오틱스]
유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음
[아연]
①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
(주)서흥,프로바이오틱스 100억 맥스,200400200061571,20201102,제조일부터 18개월,"프로바이오틱스 : 유산균 증식 및 유해균 억제, 배변활동 원활, 장 건강에 도움을 줄 수 있음

셀렌 : ①유해산소로부터 세포를 보호하는데 필요

아연 : ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

비타민D : ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
엠에스바이오텍(주),프로바이오틱스 15 프리미엄,200400200201028,20220621,제조일로부터 18개월,"아연
1. 정상적인 면역기능에 필요
2. 정상적인 세포분열에 필요

프로바이오틱스
유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음"
엠에스바이오텍(주),프로바이오틱스 ME(미),20040020020741,20210204,제조일로부터 18 개월,"* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음"
(주)비오팜,프로바이오틱스 골드,20040017021715,20170915,제조일로부터 18개월,"[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 

[셀레늄(또는 셀렌)] ①유해산소로부터 세포를 보호하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
코스맥스엔비티(주),프로바이오틱스 더블유,200700170352572,20231115,제조일로부터 18개월,"[엽산]
세포와 혈액생성에 필요
태아 신경관의 정상 발달에 필요
혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[아연]
정상적인 면역기능에 필요
정상적인 세포분열에 필요

[셀레늄]
유해산소로부터 세포를 보호하는데 필요

[프로바이오틱스]
유산균 증식 및 유해균 억제 ･배변활동 원활 ･장 건강에 도움을 줄 수 있음"
코스맥스엔비티(주),프로바이오틱스 더블유 이너케어,200700170351394,20191016,제조일로부터 18개월,"[프로바이오틱스]
 ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음
[아연]
①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
(주)오투바이오,프로바이오틱스 라이브,20130020008104,20170504,18개월,"셀레늄(또는 셀렌)
①유해산소로부터 세포를 보호하는데 필요

프로바이오틱스
①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 

아연
①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
코스맥스엔비티(주),프로바이오틱스 리스펙타 컴플리트 케어,200700170352609,20231226,제조일로부터 18개월,"[비타민D]
칼슘과 인이 흡수되고 이용되는데 필요
뼈의 형성과 유지에 필요
골다공증발생 위험 감소에 도움을 줌

[아연]
정상적인 면역기능에 필요
정상적인 세포분열에 필요

[셀레늄]
유해산소로부터 세포를 보호하는데 필요

[리스펙타(Respecta®)[프로바이오틱스 등 복합물](제2019-26호)]
(국문) 질내 유익균 증식 및 유해균 억제에 도움을 줄 수 있음 
(영문) May help to proliferate vaginal beneficial flora and to suppress pathogenic bacteria

[프로바이오틱스]유산균 증식 및 유해균 억제 ･배변활동 원활 ･장 건강에 도움을 줄 수 있음"
(주)비피도,프로바이오틱스 생(生)유산균 세븐원,20040015070212,20150522,제조일로부터 18개월까지,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
"
엠에스바이오텍(주),프로바이오틱스 슈퍼17,20040020020866,20210316,제조일로부터 18 개월,"* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음"
(주)비오팜,프로바이오틱스 슈퍼19,20040017021500,20150522,제조일로부터 18개월,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
"
(주)한풍네이처팜,프로바이오틱스 아연,20120019007856,20231031,제조일로부터 18개월까지,"[프로바이오틱스] 유산균 증식 및 유해균 억제, 배변활동 원활, 장 건강에 도움을 줄 수 있음
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요"
(주)한풍네이처팜,프로바이오틱스 아연플러스,20120019007804,20230721,제조일로부터 18개월까지,"[프로바이오틱스] 유산균 증식 및 유해균 억제, 배변활동 원활, 장 건강에 도움을 줄 수 있음
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요"
주식회사 다원바이오텍,프로바이오틱스 액티브,2004001704661,20150522,제조일로부터 24개월,"[프로바이오틱스] 유산균 증식 및 유해균 억제․배변활동 원활․장건강에 도움을 줄 수 있음
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
"
