제품명,기능성,processed_text
케이닥 루테인 아스타잔틴,"1) 마리골드꽃추출물 : 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
2) 헤마토코쿠스추출물 : 눈의 피로도 개선에 도움을 줄 수 있음
3) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
4) 비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
5) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
6) 구리 : 철의 운반과 이용에 필요, 유해산소로부터 세포를 보호하는데 필요",마리 골드 꽃 물 노화 감소 수 황반 색소 밀도 눈 줄 수 헤 마토 코 쿠스 물 눈 피로 줄 수 비타민 철 항산화 산소 비타민 항산화 산소 아연 면역 구리 철 운반 산소
케이세라 스트레스 데이케어(kthera stress daycare),"스트레스로 인한 피로 개선에 도움을 줄 수 있음

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",스트레스 피로 줄 수 철 항산화 산소 에너지 에너지 생 단백질 아미노산 혈액 시스테인 산소 지방 단백질 에너지 생
케이지씨 홍삼정차,[홍삼제품]①면역력 증진②피로개선③혈소판 응집 억제를 통한 혈액흐름④기억력 개선⑤항산화에 도움을 줄 수 있음,홍삼 면역 피로 혈액 기억 항산화 줄 수
케이지씨 화애락진,"①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음

갱년기 여성의 건강에 도움을 줄 수 있음 (생리활성기능 2등급)",면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수 갱년기 여성 줄 수 생리 활
케이파워 홍삼솔루션,"[홍삼] ①면역력 증진 ②피로개선 ③혈소판 응집억제를 통한 혈액흐름 ④기억력 개선 ⑤항산화에 도움을 줄수 있음
[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요",홍삼 면역 피로 혈액 기억 항산화 아연 면역
코디락 M,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
코디락 M 스틱,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
코리아 천(天) 홍삼캡슐,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
코리아매일아침홍삼정,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화·갱년기 여성의 건강에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 갱년기 여성 줄 수
코리아홍삼농축액,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
코리안 레드 진셍 알파 플러스,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
코스맥스엔비티 홍삼진,"[홍삼]
면역력 증진․피로개선에 도움을 줄 수 있음
혈소판 응집억제를 통한 혈액흐름․기억력 개선․항산화에 도움을 줄 수 있음",홍삼 면역 피로 줄 수 혈액 기억 항산화 줄 수
코알라팔스 홍삼젤리 딸기맛 ,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화·갱년기 여성의 건강에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 갱년기 여성 줄 수
코어진스 백삼타블렛,"[인삼] 면역력 증진, 피로개선에 도움을 줄 수 있음",인삼 면역 피로 줄 수
코어진스 타블렛(COREGINS TABLETS),①면역력 증진·피로개선에 도움을 줄 수 있음,면역 피로 줄 수
코오롱 더 홍삼스틱,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화·에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
코오롱 루테인 아스타잔틴,"노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음

①눈의 피로도 개선에 도움을 줄 수 있음

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①유해산소로부터 세포를 보호하는데 필요",노화 감소 수 황반 색소 밀도 눈 줄 수 눈 피로 줄 수 곳 피부 점막 상피세포 칼슘 인 뼈 골다공증 감소 산소
코자코맨,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
코자코우먼,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화·갱년기 여성의 건강에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 갱년기 여성 줄 수
코지 테아닌,"1) 테아닌 : 스트레스로 인한 긴장완화에 도움을 줄 수 있음.
2) 홍경천추출물 : 스트레스로 인한 피로 개선에 도움을 줄 수 있음.",테아닌 스트레스 긴장 완화 줄 수 홍 물 스트레스 피로 줄 수
코코몽 얌얌 홍삼젤리,"①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",면역 피로 혈액 기억 항산화 줄 수 면역 칼슘 인 뼈 골다공증 감소
코코코알루 키즈홍삼스틱,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항상화에 도움을 줄 수 있음,면역 피로 혈액 기억 항상 줄 수
콜라겐 스킨 휴 休,"저분자콜라겐펩타이드GT : (국문) 피부 보습에 도움을 줄 수 있음, 자외선에 의한 피부손상으로부터 피부건강을 유지하는데 도움을 줄 수 있음 (영문) May help to moisturize (dry) skin, May help to maintain good skin health by protecting against damage from UV exposure
홍경천 추출물 : 스트레스로 인한 피로 개선에 도움을 줄 수 있음
비타민C: (1) 결합조직 형성과 기능유지에 필요 (2) 철의 흡수에 필요 (3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요
나이아신 : 체내 에너지 생성에 필요 
비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비타민 B6 : (1) 단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
엽산 : (1) 세포와 혈액생성에 필요 (2) 태아 신경관의 정상 발달에 필요 (3)혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",저분자 콜라겐 펩타이드 피부 보습 줄 수 자외선 피부 손상 피부 줄 수 홍 경천 물 스트레스 피로 줄 수 비타민 철 항산화 산소 아연 면역 나이아신 에너지 생 비오틴 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 엽산 혈액 생 태아 경관 혈액 시스테인
콜레올로지 컷,"[녹차추출물]
항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
[홍경천추출물]
스트레스로 인한 피로 개선에 도움을 줄 수 있음
[셀렌]
유해산소로부터 세포를 보호하는데 필요
[판토텐산]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6]
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1]
탄수화물과 에너지 대사에 필요
[비타민B2]
체내 에너지 생성에 필요",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 홍 물 스트레스 피로 줄 수 셀렌 산소 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생
콜레올로지 컷 PRO,"[녹차추출물]
①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
[홍경천추출물]
스트레스로 인한 피로 개선에 도움을 줄 수 있음
[아연]
①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[셀렌]
유해산소로부터 세포를 보호하는데 필요
[판토텐산]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[바나바잎추출물]
식후 혈당상승 억제에 도움을 줄 수 있음
[비타민B6]
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1]
탄수화물과 에너지 대사에 필요
[비타민B2]
체내 에너지 생성에 필요",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 홍 물 스트레스 피로 줄 수 아연 면역 셀렌 산소 판토텐산 지방 단백질 에너지 생 바나바 잎 물 식후 혈당 상승 줄 수 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생
콜미정플러스,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
콰이엇,"[테아닌] 스트레스로 인한 긴장완화에 도움을 줄 수 있음

[홍경천추출물] 스트레스로 인한 피로 개선에 도움을 줄 수 있음

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",테아닌 스트레스 긴장 완화 줄 수 홍 물 스트레스 피로 줄 수 비타민 단백질 아미노산 혈액 시스테인
쿠퍼스 타블렛,"[밀크씨슬추출물] 간 건강에 도움을 줄 수 있음
[홍경천 추출물]“스트레스로 인한 피로개선에 도움을 줄 수 있음”(생리활성기능 2등급)
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
 ",밀크 슬 물 간 줄 수 홍 경천 물 스트레스 피로 줄 수 생리 활 비타민 철 산소 셀레늄 셀렌 산소 비타민 산소 아연 면역 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 생 비타민 에너지 엽산 혈액 생 태아 경관 혈액 시스테인
쿨파워 포맨,"- 밀크씨슬추출물 : 간 건강에 도움을 줄 수 있음
- 쏘팔메토 열매 추출물 : 전립선 건강의 유지에 도움을 줄 수 있음
- 옥타코사놀 함유 유지 : 지구력 증진에 도움을 줄 수 있음
- 홍경천추출물 : 스트레스로 인한 피로 개선에 도움을 줄 수 있음
- 비타민 B1 : 탄수화물과 에너지 대사에 필요
- 비타민 B2 : 체내 에너지 생성에 필요 
- 비타민 B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
- 셀렌 : 유해산소로부터 세포를 보호하는데 필요",밀크 슬 물 간 줄 수 팔메 토 열매 물 전립선 줄 수 옥 타코 놀 지구력 줄 수 홍 물 스트레스 피로 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 판토텐산 지방 단백질 에너지 생 아연 면역 셀렌 산소
퀸즈 아이케어 루테인 플러스A,"노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음

①눈의 피로도 개선에 도움을 줄 수 있음

(1) 어두운 곳에서 시각 적응을 위해 필요
(2) 피부와 점막을 형성하고 기능을 유지하는데 필요
(3) 상피세포의 성장과 발달에 필요",노화 감소 수 황반 색소 밀도 눈 줄 수 눈 피로 줄 수 곳 피부 점막 상피세포
퀸즈아이케어루테인플러스A,"노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음

눈의 피로도 개선에 도움을 줄 수 있음.

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요",노화 감소 수 황반 색소 밀도 눈 줄 수 눈 피로 줄 수 곳 피부 점막 상피세포
큐라에스 더블컷팅,"[L-카르니틴 타르트레이트]  (국문) 체지방 감소에 도움을 줄 수 있음, 운동으로 인한 피로 개선에 도움을 줄 수 있음 
                                       (영문) May help to reduce body fat May help to reduce fatigue during endurance exercise
[난소화성말토덱스트린] 배변활동 원활에 도움을 줄 수 있음
[비타민C] 결합조직 형성과 기능유지에 필요 / 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신] 체내 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
",카르니틴 타르트 레이 트 체지방 감소 줄 수 운동 피로 줄 수 난소 화성 말토 덱스트린 배변 줄 수 비타민 철 항산화 산소 나이아신 에너지 생 비타민 단백질 아미노산 혈액 시스테인 판토텐산 지방 단백질 에너지 생
큐텐 아스타잔틴 루테인 (Q10 Astaxanthin Lutein),"[코엔자임Q10]ㆍ항산화･높은 혈압 감소에 도움을 줄 수 있음
[헤마토코쿠스 추출물]ㆍ눈의 피로도 개선에 도움을 줄 수 있음
[마리골드꽃추출물]ㆍ노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음",코엔자임 항산화 혈압 감소 줄 수 헤 마토 코 쿠스 물 눈 피로 줄 수 마리 골드 꽃 물 노화 감소 수 황반 색소 밀도 눈 줄 수
크라운농축액(Crown Extract),"[인삼제품]①면역력 증진②피로회복
 ",인삼 면역 피로 회복
크레타홍삼농축분말15,①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음,면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
크린원 하드캡슐,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
키노피오 홍삼액,[홍삼제품]①면역력 증진②피로개선③혈소판 응집 억제를 통한 혈액흐름에 도움④기억력 개선⑤항산화에 도움을 줄 수 있음,홍삼 면역 피로 혈액 기억 항산화 줄 수
키드젤,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
",홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
키드큐 홍삼젤리,"[홍삼] 면역력 증진･피로개선･혈소판 응집억제를 통한 혈액흐름･기억력 개선･항산화에 도움을 줄 수 있음
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
[나이아신] 체내 에너지 생성에 필요",홍삼 면역 피로 혈액 기억 항산화 줄 수 아연 면역 나이아신 에너지 생
키드큐홍삼젤리,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[나이아신]①체내 에너지 생성에 필요
",홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수 아연 면역 나이아신 에너지 생
키드큐홍삼젤리,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[나이아신]①체내 에너지 생성에 필요
",홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수 아연 면역 나이아신 에너지 생
키모넥스,"[홍삼제품]①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음.
[아연]①정상적인 면역기능에 필요② 정상적인 세포분열에 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
",홍삼 면역 피로 혈액 기억 항산화 줄 수 아연 면역 셀레늄 셀렌 산소
키쑤욱 틴042,"어린이 키성장에 도움을 줄 수 있음
(생리활성기능 2등급)

면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음",어린이 키 줄 수 생리 활 면역 피로 혈액 기억 항산화 줄 수
키즈 만렙 어린이홍삼,①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음,면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
키즈&홍삼유산균,"①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화·
①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ",면역 피로 혈액 기억 항산화 유산균 균 줄 수 배변 줄 수
키즈로운어린이홍삼,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
키즈블랙나인(BLACK9)-발효흑삼스틱,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
키즈아이쑥쑥,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[폴리감마글루탐산]체내 칼슘흡수 촉진에 도움을 줄 수 있음 (기타기능II)
 ",홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 비타민 칼슘 인 뼈 골다공증 감소 폴리 감마 글루탐산 칼슘 촉진 줄 수
키즈아이쑥쑥골드,"[폴리감마글루탐산]체내 칼슘 흡수 촉진에 도움을 줄 수 있음(생리활성기능 2등급)
[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
",폴리 감마 글루탐산 칼슘 촉진 줄 수 생리 활 홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수 비타민 칼슘 인 뼈 골다공증 감소 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소
키즈아이쑥쑥플러스,"①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌",면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수 칼슘 인 뼈 골다공증 감소 뼈 치아 신경 근육 혈액 골다공증 감소
키즈앤굿 홍삼면역젤리스틱,"[홍삼] 면역력 증진, 피로개선, 혈소판 응집억제를 통한 혈액 흐름, 기억력 개선, 항산화에 도움을 줄 수 있음
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
[나이아신] 체내 에너지 생성에 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌",홍삼 면역 피로 혈액 기억 항산화 줄 수 아연 면역 나이아신 에너지 생 비타민 칼슘 인 뼈 골다공증 감소
키즈오키어린이홍삼,"① 면역력 증진에 도움을 줄 수 있음.
② 피로 개선에 도움을 줄 수 있음.
③ 혈소판 응집 억제를 통한 혈액 흐름에 도움을 줄 수 있음.
④ 기억력 개선에 도움을 줄 수 있음.
⑤ 항산화에 도움을 줄 수 있음.",면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
키즈월드,"①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화·갱년기 여성의 건강에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌",면역 피로 혈액 기억 항산화 갱년기 여성 줄 수 칼슘 인 뼈 골다공증 감소 면역 뼈 에너지 산소 뼈 치아 신경 근육 혈액 골다공증 감소
키즈웰홍삼,①면역력 증진②피로개선③혈소판 응집 억제를 통한 혈액흐름④기억력 개선⑤항산화에 도움을 줄 수 있음 ,면역 피로 혈액 기억 항산화 줄 수
키즈조아 1단계,①면역력 증진에 도움을 줄 수 있음 ②피로개선에 도움을 줄 수 있음 ③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음 ④기억력 개선에 도움을 줄 수 있음 ⑤항산화에 도움을 줄 수 있음,면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
키즈조아 2단계,"① 면역력 증진에 도움을 줄 수 있음
② 피로개선에 도움을 줄 수 있음
③ 혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음
④ 기억력 개선에 도움을 줄 수 있음
⑤ 항산화에 도움을 줄 수 있음",면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
키즈텐 홍삼,"[홍삼]
①면역력 증진･피로개선･혈소판 응집억제를 통한 혈액흐름･기억력 개선･항산화에 도움을 줄 수 있음 

[아연]
①정상적인 면역기능에 필요
②정상적인 세포분열에 필요",홍삼 면역 피로 혈액 기억 항산화 줄 수 아연 면역
키즈튼튼골드,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
키즈튼튼플러스,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
키즈튼튼홍삼,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
",홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
키즈튼튼홍삼롱스틱,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
키즈튼튼홍삼젤리,"1) 홍삼 : 면역력 증진 · 피로개선 · 혈소판 응집억제를 통한 혈액흐름 · 기억력개선 · 항산화에 도움을 줄 수 있음. 
2) 비타민E：항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.,
",홍삼 면역 피로 혈액 기억 항산화 줄 수 비타민 항산화 산소
키즈홍삼,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
키즈홍삼,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
",홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
키즈홍삼,"①면역력 증진에 도움을 줄 수 있음 ②피로개선에 도움을 줄 수 있음 ③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음 ④기억력 개선에 도움을 줄 수 있음 ⑤항산화에 도움을 줄 수 있음

①체내 에너지 생성에 필요

①탄수화물과 에너지 대사에 필요

①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수 에너지 생 에너지 단백질 아미노산 혈액 시스테인
키즈홍삼스마트업,①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음,면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
키즈홍삼정스틱,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
키즈홍삼젤리,면역력 증진 · 피로개선 · 혈소판 응집억제를 통한 혈액흐름 · 기억력 개선 · 항산화에 도움을 줄 수 있음. ,면역 피로 혈액 기억 항산화 줄 수
키즈홍삼튼튼업,"①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음
②체내 에너지 생성에 필요
③정상적인 면역기능에 필요
④정상적인 세포분열에 필요",면역 피로 혈액 기억 항산화 줄 수 에너지 생 면역
키즈홍삼하이킥,"[홍삼] 
①면연력 증진,피로개선에 도움을 줄 수 있음
②혈소판 응집억제를 통한 혈액흐름, 기억력개선, 항산화에 도움을 줄 수 있음",홍삼 면연 피로 줄 수 혈액 기억 항산화 줄 수
