제품명,기능성,processed_text
올인원 컷 다이어트,"[녹차추출물] 항산화․체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
[바나바잎추출물] 식후 혈당상승 억제에 도움을 줄 수 있음",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 바나바 잎 물 식후 혈당 상승 줄 수
올인원톡스,①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음,콜레스테롤 배변 줄 수
올케어 CLA 다이어트(ALL CARE CLA DIET),"[공액리놀레산] 과체중인 성인의 체지방 감소에 도움을 줄 수 있음
[감마리놀렌산 함유 유지] 혈중 콜레스테롤 개선ㆍ혈행개선ㆍ월경전 변화에 의한 불편한 상태 개선ㆍ 면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",공액 리놀레산 과체중 성인 체지방 감소 줄 수 감마 리놀렌산 콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 비타민 항산화 산소
올케어 포뮬라,"[홍국]  혈중 콜레스테롤 개선에 도움을 줄 수 있음
[코엔자임Q10] 항산화 · 높은 혈압 감소에 도움을 줄 수 있음 
[바나바잎추출물] 식후 혈당상승 억제에 도움을 줄 수 있음
[은행잎추출물] 기억력 개선 · 혈행 개선에 도움을 줄 수 있음",홍국 콜레스테롤 줄 수 코엔자임 항산화 혈압 감소 줄 수 바나바 잎 물 식후 혈당 상승 줄 수 은행 잎 물 기억 혈행 줄 수
올케어5.0,"[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
[바나바잎추출물] 식후 혈당상승 억제에 도움을 줄 수 있음
[코엔자임Q10] 항산화･높은 혈압 감소에 도움을 줄 수 있음
[홍국] 혈중 콜레스테롤 개선에 도움을 줄 수 있음
[엠에스엠] 관절 및 연골건강에 도움을 줄 수 있음
[은행잎추출물] 기억력 개선･혈행 개선에 도움을 줄 수 있음",비타민 칼슘 인 뼈 골다공증 감소 바나바 잎 물 식후 혈당 상승 줄 수 코엔자임 항산화 혈압 감소 줄 수 홍국 콜레스테롤 줄 수 엠에스 엠 관절 연골 줄 수 은행 잎 물 기억 혈행 줄 수
옹필장,"[차전자피 제품]①혈중 콜레스테롤 개선에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음
",차 피 콜레스테롤 줄 수 배변 줄 수
왕비바디톡스(Talk's),"[프락토올리고당 제품]①유익균 증식 및 유해균 억제에 도움을 줄 수 있음 ② 배변활동 원활에 도움을 줄 수 있음 ③칼슘 흡수에 도움을 줄 수 있음
[녹차추출물 제품]1. 항산화에 도움을 줄 수 있음 2.체지방 감소에 도움을 줄 수 있음3. 혈중 콜레스테롤 개손에 도움을 줄 수 있음
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
",프락 토 올리고당 유익 균 균 줄 수 배변 줄 수 칼슘 줄 수 녹차 물 항산화 줄 수 체지방 감소 줄 수 콜레스테롤 개손 줄 수 판토텐산 지방 단백질 에너지 생
우건비 피부보습건강,"[옥수수배아추출물] 피부 보습에 도움을 줄 수 있음
[비타민E] ①유해산소로부터 세포를 보호하는데 필요
[감마리놀렌산 함유 유지] 혈중 콜레스테롤 개선·혈행개선·월경전 변화에 의한 불편한 상태 개선·면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음
[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[나이아신] ①체내 에너지 생성에 필요
[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B1] ①탄수화물과 에너지 대사에 필요
[비타민B2] ①체내 에너지 생성에 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12] ①정상적인 엽산 대사에 필요",옥수수 배아 물 피부 보습 줄 수 비타민 산소 감마 리놀렌산 콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 비타민 철 산소 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산
우리 비울까?,①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음,콜레스테롤 배변 줄 수
우먼디데이 솔루션,"감마리놀렌산함유유지 : 혈중 콜레스테롤 개선․혈행개선·월경전 변화에 의한 불편한 상태 개선· 면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음

셀렌 : ①유해산소로부터 세포를 보호하는데 필요

비타민E : ①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",감마 리놀렌산 콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 셀렌 산소 비타민 항산화 산소
우먼밸런스 골드,"-혈중 콜레스테롤 개선·혈행개선·월경전 변화에 의한 불편한 상태 개선·면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음

①뼈 건강에 도움을 줄 수 있음

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 뼈 줄 수 항산화 산소 단백질 아미노산 혈액 시스테인 칼슘 인 뼈 골다공증 감소
우먼밸런스 글로우,"-혈중 콜레스테롤 개선·혈행개선·월경전 변화에 의한 불편한 상태 개선·면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음

피부보습에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 피부 보습 줄 수 칼슘 인 뼈 골다공증 감소 단백질 아미노산 혈액 시스테인 항산화 산소
우먼비타민D,"1) 감마리놀렌산 함유 유지 : 혈중 콜레스테롤 개선 · 혈행개선 · 월경전 변화에 의한 불편한 상태 개선 · 면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음.
2) 테아닌 : 스트레스로 인한 긴장완화에 도움을 줄 수 있음
3) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
4) 비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.",감마 리놀렌산 콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 테아닌 스트레스 긴장 완화 줄 수 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소
우먼스 레벨업W,"(국문) 갱년기 여성건강에 도움을 줄 수 있음
(영문) May help to menopausal womens health

-혈중 콜레스테롤 개선·혈행개선·월경전 변화에 의한 불편한 상태 개선·면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음",갱년기 줄 수 콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수
우먼스 프리미어 올인원,"감마리놀렌산 함유 유지 : (1) 혈중 콜레스테롤 개선·혈행개선에 도움을 줄 수 있음 (2) 월경전 변화에 의한 불편한 상태 개선에 도움을 줄 수 있음 (3) 면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음
백수오 등 복합추출물(제2010-20호) : (국문) 갱년기 여성 건강에 도움을 줄 수 있음, (영문) May help to menopausal women’s health
셀레늄 : 유해산소로부터 세포를 보호하는데 필요",감마 리놀렌산 콜레스테롤 혈행 줄 수 경전 변화 상태 줄 수 면역 과민반응 피부 상태 줄 수 수오 복합 물 호 갱년기 여성 줄 수 셀레늄 산소
우먼스베스트,"① 감마리놀렌산 함유 유지: 혈중 콜레스테롤 개선․혈행개선·월경전 변화에 의한 불편한 상태 개선· 면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음
② 테아닌 : 스트레스로 인한 긴장완화에 도움을 줄 수 있음
③ 히알루론산 : 피부보습에 도움을 줄 수 있음
④ 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",감마 리놀렌산 콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 테아닌 스트레스 긴장 완화 줄 수 히알루론산 피부 보습 줄 수 비타민 철 항산화 산소
우먼에이드(Woman Aid),"①혈중 콜레스테롤 개선·혈행개선·피부상태 개선·월경전 변화에 의한 불편한 상태 개선에 도움을 줄 수 있음

①뼈 건강에 도움을 줄 수 있음.

①유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",콜레스테롤 혈행 피부 상태 경전 변화 상태 줄 수 뼈 줄 수 산소 칼슘 인 뼈 골다공증 감소
우먼퀸 블링핏 다이어트 프리미엄,"1) 녹차추출물 : 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음.
2) 회화나무열매추출물 : 갱년기 여성의 건강에 도움을 줄 수 있음.
3) 비타민B1 : 탄수화물과 에너지 대사에 필요.
4) 비타민B2 : 체내 에너지 생성에 필요.
5) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
6) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌. 
7) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
8) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요. 
9) 셀렌 : 유해산소로부터 세포를 보호하는데 필요.",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 회화나무 물 갱년기 여성 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 칼슘 인 뼈 골다공증 감소 판토텐산 지방 단백질 에너지 생 아연 면역 셀렌 산소
우먼퍼펙션 레드,"갱년기 여성의 건강에 도움을 줄 수 있음
혈중 콜레스테롤 개선·혈행개선·면역과민반응에 의한 피부상태 개선·월경전 변화에 의한 불편한 상태 개선에 도움을 줄 수 있음",갱년기 여성 줄 수 콜레스테롤 혈행 면역 과민반응 피부 상태 경전 변화 상태 줄 수
우초본프리미엄,"[차전자피 제품]①혈중 콜레스테롤 개선에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음
",차 피 콜레스테롤 줄 수 배변 줄 수
울트라 그린 핏 키토산,"①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

①혈중 콜레스테롤 개선·체지방 감소에 도움을 줄 수 있음",항산화 체지방 감소 콜레스테롤 줄 수 콜레스테롤 체지방 감소 줄 수
울트라 제2의 봄,"①혈중 콜레스테롤 개선･혈행개선･월경전 변화에 의한 불편한 상태 개선･면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음

①뼈 건강에 도움을 줄 수 있음

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 뼈 줄 수 곳 피부 점막 상피세포 항산화 산소
울트라리바,①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음,콜레스테롤 배변 줄 수
울트라쾌변 슬림비책,"혈중 콜레스테롤 개선･배변활동 원활에 도움을 줄 수 있음

탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",콜레스테롤 배변 줄 수 지방 체지방 감소 줄 수
워너버닝 다이어트α,"락추로스 파우더(Lactulose Powder)(제2009-40호) : 유익균 증식, 유해균 억제에 도움을 줄 수 있습니다. (생리활성기능 2등급) 
녹차추출물 : 항산화, 체지방 감소, 혈중 콜레스테롤 개선에 도움을 줄 수 있음
비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요  
셀렌 : 유해산소로부터 세포를 보호하는데 필요
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요 
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요 (2) 뼈의 형성과 유지에 필요 (3) 골다공증발생 위험 감소에 도움을 줌
비타민B6 : (1) 단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비타민B1 : 탄수화물과 에너지 대사에 필요",락 추로스 파우더 호 유익 균 균 줄 수 생리 활 녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 비타민 항산화 산소 셀렌 산소 아연 면역 판토텐산 지방 단백질 에너지 생 비타민 칼슘 인 뼈 골다공증 감소 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지
워너비키토산가르시니아,"[키토산] ①혈중 콜레스테롤 개선에 도움을 줄 수 있음, ②체지방 감소에 도움을 줄 수 있음
[가르시니아캄보지아추출물] ①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",키토산 콜레스테롤 줄 수 체지방 감소 줄 수 아캄 보지 물 지방 체지방 감소 줄 수
원더바디 바디44,①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음,항산화 체지방 감소 콜레스테롤 줄 수
원더풀 플로우 부스터,"[감마리놀렌산 함유 유지] 혈중 콜레스테롤 개선·혈행개선·월경전 변화에 의한 불편한 상태 개선·면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음

[비타민 E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[코엔자임Q10] 항산화·높은 혈압 감소에 도움을 줄 수 있음

[EPA 및 DHA 함유 유지] 혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음",감마 리놀렌산 콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 비타민 항산화 산소 코엔자임 항산화 혈압 감소 줄 수 중성 지질 혈행 줄 수
원모어 부스터,"①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

①지구력 증진에 도움을 줄 수 있음,옥타코사놀: 지구력 증진에 도움을 줄 수 있음
카테킨: 항산화․체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
",항산화 체지방 감소 콜레스테롤 줄 수 지구력 줄 수 옥 타코 놀 지구력 줄 수 카테킨 항산화 체지방 감소 콜레스테롤 줄 수
원앤원양,[대두식이섬유 제품]1. 콜레스테롤 개선  2. 식후혈당상승억제에 도움  3. 배변활동 원활,대두 식이섬유 콜레스테롤 식후 혈당 상승 배변
원앤원음,"[대두식이섬유 제품]1. 콜레스테롤 개선  2. 식후혈당상승억제에 도움  3. 배변활동 원활
",대두 식이섬유 콜레스테롤 식후 혈당 상승 배변
원어데이 다이어트 카테킨 비오틴,"①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",항산화 체지방 감소 콜레스테롤 줄 수 지방 단백질 에너지 생
월드스피루리나엘,1. 피부건강에 도움  2. 항산화작용 3.혈중 콜레스테롤 수치개선에 도움을 줄 수 있음,피부 항산화작용 콜레스테롤 수치 줄 수
웰러스 바른 핏 가르시니아,"탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음,[가르시니아캄보지아추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
[녹차추출물] 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음",지방 체지방 감소 줄 수 항산화 체지방 감소 콜레스테롤 줄 수 아캄 보지 물 지방 체지방 감소 녹차 물 항산화 체지방 감소 콜레스테롤 줄 수
웰러스 바른 핏 녹차카테킨다이어트 ,",카테킨 : 항산화․체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
비타민C : ① 결합조직 형성과 기능유지에 필요 ② 철의 흡수에 필요 ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
엽산 : ① 세포와 혈액생성에 필요 ② 태아 신경관의 정상 발달에 필요 ③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
셀레늄 : 유해산소로부터 세포를 보호하는데 필요
나이아신 : 체내 에너지 생성에 필요
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비타민B1 : 탄수화물과 에너지 대사에 필요
비타민B2 : 체내 에너지 생성에 필요
비타민B6 : ① 단백질 및 아미노산 이용에 필요 ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
",카테킨 항산화 체지방 감소 콜레스테롤 줄 수 비타민 철 항산화 산소 엽산 혈액 생 태아 경관 혈액 시스테인 셀레늄 산소 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인
웰리브 당컨트롤,"[치커리추출물 제품]혈중 콜레스테롤 개선, 식후 혈당상승 억제·배변활동 원활에 도움을 줄 수 있음",치 커리 물 콜레스테롤 식후 혈당 상승 배변 줄 수
웰빙 프로틴,"[단백질] ①근육, 결합조직 등 신체조직의 구성성분②효소, 호르몬, 항체의 구성에 필요③체내 필수 영양성분이나 활성물질의 운반과 저장에 필요④체액, 산-염기의 균형 유지에 필요⑤에너지, 포도당, 지질의 합성에 필요

[귀리식이섬유] ①혈중 콜레스테롤 개선·식후 혈당상승 억제에 도움을 줄 수 있음",단백질 근육 신체 조직 구성 성분 효소 호르몬 항체 구성 필수 영양성분 활 물질 운반 저장 체액 산 염기 균형 에너지 포도당 지질 귀리 식이섬유 콜레스테롤 식후 혈당 상승 줄 수
웰빙키토산프리미엄,"[키토산 제품]①콜레스테롤 개선
",키토산 콜레스테롤
웰빙프라임 레시틴 골드,혈중 콜레스테롤 개선에 도움을 줄 수 있음,콜레스테롤 줄 수
웰씨드 홍국바나바Q10,"[홍국] 혈중 콜레스테롤 개선에 도움을 줄 수 있음
[코엔자임Q10] 항산화·높은 혈압 감소에 도움을 줄 수 있음
[바나바잎추출물] 식후 혈당상승 억제에 도움을 줄 수 있음",홍국 콜레스테롤 줄 수 코엔자임 항산화 혈압 감소 줄 수 바나바 잎 물 식후 혈당 상승 줄 수
웰씬정,①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음,항산화 체지방 감소 콜레스테롤 줄 수
웰차전자피,혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음,콜레스테롤 배변 줄 수
웰파인다이어트식이섬유,"[이눌린 제품]1. 콜레스테롤 개선 2. 식후혈당상승억제 3. 배변활동 원활
[가르시니아캄보지아추출물]탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
",눌린 콜레스테롤 식후 혈당 상승 배변 아캄 보지 물 지방 체지방 감소
웰화이버 매일아침,혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음,콜레스테롤 배변 줄 수
웰화이버쿨,혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음,콜레스테롤 배변 줄 수
웰화이버포르테식이섬유,"1. 혈중 콜레스테롤 개선에 도움을 줄 수 있음.
2. 배변활동 원활에 도움을 줄 수 있음.",콜레스테롤 줄 수 배변 줄 수
위고슬림 레드톡 버닝 다이어트,[녹차추출물] 항산화 · 체지방 감소 · 혈중 콜레스테롤 개선에 도움을 줄 수 있음,녹차 물 항산화 체지방 감소 콜레스테롤 줄 수
위고슬림 핑크톡 버닝 다이어트,"[녹차추출물] 항산화 · 체지방 감소 · 혈중 콜레스테롤 개선에 도움을 줄 수 있음
[비타민 B1] 탄수화물과 에너지 대사에 필요
[비타민 B2] 체내 에너지 생성에 필요
[비타민 C] 결합조직의 형성과 기능유지에 필요 / 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 비타민 에너지 비타민 에너지 생 비타민 철 항산화 산소
위슬로 여주랑 트리플혈케어,"- 미숙여주주정추출분말(제2020-14호) : 식후 혈당상승 억제에 도움을 줄 수 있음
- 은행잎추출물 : 기억력 개선･혈행 개선에 도움을 줄 수 있음
- 홍국 : 혈중 콜레스테롤 개선에 도움을 줄 수 있음
- 비타민 B1 : 탄수화물과 에너지 대사에 필요
- 비타민 B2 : 체내 에너지 생성에 필요
- 비타민 B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 비타민 B12 : 정상적인 엽산 대사에 필요
- 비타민 C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
- 나이아신 : 체내 에너지 생성에 필요
- 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
- 셀렌 : 유해산소로부터 세포를 보호하는데 필요
- 크롬 : 체내 탄수화물, 지방, 단백질 대사에 관여",미숙 여주 주정 분말 호 식후 혈당 상승 줄 수 은행 잎 물 기억 혈행 줄 수 홍국 콜레스테롤 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산 비타민 철 항산화 산소 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 비오틴 지방 단백질 에너지 생 아연 면역 셀렌 산소 크롬 지방 단백질 관여
위슬로 차전자피 식이섬유,"- 차전자피식이섬유 : 혈중 콜레스테롤 개선에 도움을 줄 수 있음, 배변활동 원활에 도움을 줄 수 있음",피 식이섬유 콜레스테롤 줄 수 배변 줄 수
위캔다이어트업,"- 녹차추출물 : 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
- 알로에 전잎 : 배변활동 원활에 도움을 줄 수 있음
- 비타민A : 어두운 곳에서 시각 적응을 위해 필요/ 피부와 점막을 형성하고 기능을 유지하는데 필요/ 상피세포의 성장과 발달에 필요
- 비타민B1 : 탄수화물과 에너지 대사에 필요
- 비타민B6 : 단백질 및 아미노산 이용에 필요/ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 비타민C : 결합조직 형성과 기능유지에 필요/ 철의 흡수에 필요/ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
- 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 아연 : 정상적인 면역기능에 필요/ 정상적인 세포분열에 필요",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 알로 잎 배변 줄 수 비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 단백질 아미노산 혈액 시스테인 비타민 철 항산화 산소 판토텐산 지방 단백질 에너지 생 아연 면역
위하다 혈당,"①식후 혈당상승 억제에 도움을 줄 수 있음

-기억력 개선·혈행 개선에 도움을 줄 수 있음

혈중 콜레스테롤 개선·혈압조절에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",식후 혈당 상승 줄 수 기억 혈행 줄 수 콜레스테롤 혈압 조절 줄 수 면역
유거스 트리플케어,"1) 프로바이오틱스 : 유산균 증식 및 유해균 억제 · 배변활동 원활 · 장건강에 도움을 줄 수 있음.
2) 홍국 : 혈중 콜레스테롤 개선에 도움을 줄 수 있음.
3) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.",프로바이오틱스 유산균 균 배변 장 줄 수 홍국 콜레스테롤 줄 수 비타민 철 항산화 산소
유니웰 키토산 프리미엄,"(가) 혈중 콜레스테롤 개선에 도움을 줄 수 있음.
(나) 체지방 감소에 도움을 줄 수 있음.",콜레스테롤 줄 수 체지방 감소 줄 수
유로피안오트화이버,①혈중 콜레스테롤 개선·식후 혈당상승 억제에 도움을 줄 수 있음,콜레스테롤 식후 혈당 상승 줄 수
유미 다이어트,①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음,항산화 체지방 감소 콜레스테롤 줄 수
유산균이 함유된 식이섬유 항이와 장이 ,"[프로바이오틱스]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 

[차전지피식이섬유]①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음",프로바이오틱스 유산균 균 줄 수 배변 줄 수 식이섬유 콜레스테롤 배변 줄 수
유스팩터 항산화 컴플렉스 파우더,"[녹차추출물] ①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[나이아신]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B12]①정상적인 엽산 대사에 필요",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 비타민 철 항산화 산소 비오틴 지방 단백질 에너지 생 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생 비타민 엽산
유어피엔티 콜레스테롤 건강,①혈중 콜레스테롤 개선에 도움을 줄 수 있음,콜레스테롤 줄 수
유유제약 프리미엄 달맞이꽃종자유 감마리놀렌산,"[감마리놀렌산 함유 유지] 혈중 콜레스테롤 개선･혈행개선･월경전 변화에 의한 불편한 상태 개선･면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음
[테아닌] 스트레스로 인한 긴장완화에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",감마 리놀렌산 콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 테아닌 스트레스 긴장 완화 줄 수 비타민 항산화 산소
유트리션 혈당내르베텐,"[코엔자임Q10]①항산화 ･ 높은 혈압 감소에 도움을 줄 수 있음
[홍국]①혈중 콜레스테롤 개선에 도움을 줄 수 있음
[바나바잎 추출물]①식후 혈당상승 억제에 도움을 줄 수 있음",코엔자임 항산화 혈압 감소 줄 수 홍국 콜레스테롤 줄 수 바나바 잎 물 식후 혈당 상승 줄 수
유학감마리놀렌산-K,"[감마리놀렌산 함유 유지] 혈중 콜레스테롤 개선·혈행개선·월경전 변화에 의한 불편한 상태 개선·면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음

[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",감마 리놀렌산 콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 비타민 항산화 산소
